type,region,year_for_seasonal_metrics,season,mean_log_plus_constant_biomass,mean_lat,mean_lon,log_plus_constant_biomass_z,mean_biomass_untransformed,mean_biomass_untransformed_z,,,,,,,,,,,,,
small_crust,PS,2021,Spring,1.3161241155898007,47.723101100139935,-122.5354037,-1.536564504,3.7288403901483838,-1.404884934,,,,,,,,,,,,,
small_crust,PS,2021,Summer,2.256321586,47.723101100139935,-122.5354037,-0.987010252,9.547803349027845,-0.835017423,,,,,,,,,,,,,
small_crust,PS,2021,Winter,0.9900977849372586,47.723101100139935,-122.5354037,-1.020219125,2.6913976474103576,-0.932269221,,,,,,,,,,,,,
small_crust,PS,2022,Fall,1.8923268141322238,47.723101100139935,-122.5354037,-1.30930091,6.634688654385415,-1.258205494,,,,,,,,,,,,,
small_crust,PS,2022,Spring,1.6871970942694137,47.723101100139935,-122.5354037,-0.118558609,5.404211680210439,-0.236245085,,,,,,,,,,,,,
small_crust,PS,2022,Summer,2.424277605,47.723101100139935,-122.5354037,-0.263264846,11.293967693068904,-0.311009448,,,,,,,,,,,,,
small_crust,PS,2022,Winter,0.9996047700262971,47.723101100139935,-122.5354037,-0.987527822,2.7171076942824595,-0.909974211,,,,,,,,,,,,,
small_crust,PS,2023,Fall,2.104164570580555,47.723101100139935,-122.5354037,0.5368842801648527,8.200149417538013,0.4982529006211507,,,,,,,,,,,,,
small_crust,PS,2023,Spring,1.6912918756976238,47.723101100139935,-122.5354037,-0.102910948,5.426386524897697,-0.220777226,,,,,,,,,,,,,
small_crust,PS,2023,Summer,2.5591526122157657,47.723101100139935,-122.5354037,0.31792996602354184,12.92476031,0.17837652479354954,,,,,,,,,,,,,
small_crust,PS,2023,Winter,1.1929907463269878,47.723101100139935,-122.5354037,-0.322538925,3.296826748850428,-0.407258586,,,,,,,,,,,,,
small_crust,PS,2024,Winter,1.6407798803699607,47.723101100139935,-122.5354037,1.2172562984891593,5.159091495870284,1.2076436322031994,,,,,,,,,,,,,
total,NWA,2014,Fall,2.263909054,48.58214313529041,-122.8084777,0.6123813514283774,9.6205232977980355,0.4581464216921505,,,,,,,,,,,,,
total,NWA,2014,Spring,2.629694996308637,48.58214313529041,-122.8084777,0.113545018,13.869438996350377,-0.02243694,,,,,,,,,,,,,
total,NWA,2014,Summer,2.3672346224141902,48.58214313529041,-122.8084777,-0.736669582,10.667750820738355,-0.807390895,,,,,,,,,,,,,
total,NWA,2015,Fall,2.7149581307728243,48.58214313529041,-122.8084777,2.0394262939178187,15.10387766678415,2.3738837468500393,,,,,,,,,,,,,
total,NWA,2015,Spring,2.9944448484446013,48.58214313529041,-122.8084777,1.285668948,19.974168065335753,1.4245107272233821,,,,,,,,,,,,,
total,NWA,2015,Summer,2.7280116931594747,48.58214313529041,-122.8084777,1.0030224455576155,15.302330823925617,1.0697304573988644,,,,,,,,,,,,,
total,NWA,2016,Fall,2.2664056565790696,48.58214313529041,-122.8084777,0.6202801891142803,9.644572174156579,0.46654845573334774,,,,,,,,,,,,,
total,NWA,2016,Spring,2.5187125383737503,48.58214313529041,-122.8084777,-0.243097196,12.41250561844238,-0.367760431,,,,,,,,,,,,,
total,NWA,2016,Summer,2.544172878987576,48.58214313529041,-122.8084777,0.11653894840142465,12.732592252154891,0.028921767182132522,,,,,,,,,,,,,
total,NWA,2017,Fall,1.9585858383249029,48.58214313529041,-122.8084777,-0.353610986,7.089194564363133,-0.426232119,,,,,,,,,,,,,
total,NWA,2017,Spring,2.4597238465343407,48.58214313529041,-122.8084777,-0.432657403,11.701479661976895,-0.53628836,,,,,,,,,,,,,
total,NWA,2017,Summer,2.489615746754968,48.58214313529041,-122.8084777,-0.146539323,12.056542426269239,-0.244895399,,,,,,,,,,,,,
total,NWA,2018,Fall,2.194830169751409,48.58214313529041,-122.8084777,0.3938271447665299,8.978376110502214,0.2337973732509821,,,,,,,,,,,,,
total,NWA,2018,Spring,2.560477220694276,48.58214313529041,-122.8084777,-0.108886358,12.94189202849664,-0.242284849,,,,,,,,,,,,,
total,NWA,2018,Summer,2.5458651844324423,48.58214313529041,-122.8084777,0.12469936248905357,12.75415809943454,0.037656477205603035,,,,,,,,,,,,,
total,NWA,2018,Winter,1.7882220485627405,48.58214313529041,-122.8084777,1.1690424544009894,5.978712971817156,1.3247205790214376,,,,,,,,,,,,,
total,NWA,2019,Fall,2.011036427020211,48.58214313529041,-122.8084777,-0.187665967,7.470956540940283,-0.292854698,,,,,,,,,,,,,
total,NWA,2019,Spring,2.7508972604741997,48.58214313529041,-122.8084777,0.503028587,15.656573698130567,0.40115112730325647,,,,,,,,,,,,,
total,NWA,2019,Summer,2.718090802026049,48.58214313529041,-122.8084777,0.9551832212540813,15.151267653298811,1.0085460775995874,,,,,,,,,,,,,
total,NWA,2019,Winter,1.6075139561584975,48.58214313529041,-122.8084777,0.668546116,4.990289466709439,0.6150271014786811,,,,,,,,,,,,,
total,NWA,2020,Fall,1.5762523767291368,48.58214313529041,-122.8084777,-1.563251048,4.836695316,-1.213195097,,,,,,,,,,,,,
total,NWA,2020,Spring,3.0711064493398004,48.58214313529041,-122.8084777,1.5320210615777996,21.565650889983104,1.8017252333107403,,,,,,,,,,,,,
total,NWA,2020,Summer,2.128875828,48.58214313529041,-122.8084777,-1.886052199,8.405312371675743,-1.723735314,,,,,,,,,,,,,
total,NWA,2020,Winter,1.2787609888684586,48.58214313529041,-122.8084777,-0.241981212,3.5920862084615264,-0.388890478,,,,,,,,,,,,,
total,NWA,2021,Fall,1.753834886312895,48.58214313529041,-122.8084777,-1.001409254,5.7766132917958215,-0.884812902,,,,,,,,,,,,,
total,NWA,2021,Spring,2.435669143392136,48.58214313529041,-122.8084777,-0.50995721,11.423360089327806,-0.602208479,,,,,,,,,,,,,
total,NWA,2021,Summer,2.6482545028439994,48.58214313529041,-122.8084777,0.6184277487701183,14.129254360616057,0.5946050144009871,,,,,,,,,,,,,
total,NWA,2021,Winter,0.7597392004080542,48.58214313529041,-122.8084777,-1.679484654,2.1376186316436785,-1.433206145,,,,,,,,,,,,,
total,NWA,2022,Fall,2.071883875467697,48.58214313529041,-122.8084777,0.004845332,7.939666569,-0.129099953,,,,,,,,,,,,,
total,NWA,2022,Spring,2.5668785340111224,48.58214313529041,-122.8084777,-0.088315732,13.025003501902518,-0.222585703,,,,,,,,,,,,,
total,NWA,2022,Summer,2.280916607,48.58214313529041,-122.8084777,-1.152901034,9.785545888,-1.16470606,,,,,,,,,,,,,
total,NWA,2022,Winter,1.7121490250931806,48.58214313529041,-122.8084777,0.9583475751004553,5.540756130955124,1.010265174228992,,,,,,,,,,,,,
total,NWA,2023,Fall,1.8918275978935863,48.58214313529041,-122.8084777,-0.564823056,6.631377286762233,-0.586181229,,,,,,,,,,,,,
total,NWA,2023,Spring,1.9560076726636735,48.58214313529041,-122.8084777,-2.051349715,7.070940729371241,-1.633822326,,,,,,,,,,,,,
total,NWA,2023,Summer,2.749012628595004,48.58214313529041,-122.8084777,1.1042904110430307,15.627094419276725,1.2012678737028688,,,,,,,,,,,,,
total,NWA,2023,Winter,1.1878656540159458,48.58214313529041,-122.8084777,-0.493728556,3.279972920523818,-0.612989524,,,,,,,,,,,,,
total,NWA,2024,Winter,1.228660427758073,48.58214313529041,-122.8084777,-0.380741724,3.4165496204185555,-0.514926707,,,,,,,,,,,,,
total,PS,2014,Fall,2.4529146492505367,47.723101100139935,-122.5354037,0.2981785182859006,11.622071955707664,0.2617472775369469,,,,,,,,,,,,,
total,PS,2014,Spring,2.474815765,47.723101100139935,-122.5354037,0.852777222,11.879418286736588,0.8851013611945624,,,,,,,,,,,,,
total,PS,2014,Summer,2.8916478727915282,47.723101100139935,-122.5354037,-0.65277444,18.02288473057591,-0.608362362,,,,,,,,,,,,,
total,PS,2015,Fall,2.5662358525604976,47.723101100139935,-122.5354037,1.6189255722216682,13.016635198853985,1.6880272475963007,,,,,,,,,,,,,
total,PS,2015,Spring,2.5660564154072674,47.723101100139935,-122.5354037,1.2837535893183045,13.014299722487433,1.452749785629385,,,,,,,,,,,,,
total,PS,2015,Summer,3.0812178003436874,47.723101100139935,-122.5354037,0.526235565,21.784815926929962,0.40937843592410994,,,,,,,,,,,,,
total,PS,2015,Winter,2.180881806,47.723101100139935,-122.5354037,1.5463185734989118,8.854010421,1.683709974725364,,,,,,,,,,,,,
total,PS,2016,Fall,2.3596282049465134,47.723101100139935,-122.5354037,-0.789065465,10.58691452098322,-0.796952873,,,,,,,,,,,,,
total,PS,2016,Spring,2.409299399735564,47.723101100139935,-122.5354037,0.5433098426370482,11.126063420805645,0.5082860488504347,,,,,,,,,,,,,
total,PS,2016,Summer,3.000445222926867,47.723101100139935,-122.5354037,0.023879109290178634,20.094381455732037,-0.047946283,,,,,,,,,,,,,
total,PS,2016,Winter,2.072102742983039,47.723101100139935,-122.5354037,1.1001174643755764,7.941404516252653,1.095877586218061,,,,,,,,,,,,,
total,PS,2017,Fall,2.5249781220111482,47.723101100139935,-122.5354037,1.1380709352824296,12.490521990928823,1.1499485809347856,,,,,,,,,,,,,
total,PS,2017,Spring,2.4144173882900564,47.723101100139935,-122.5354037,0.5674847263226154,11.183152965049764,0.5368412695290037,,,,,,,,,,,,,
total,PS,2017,Summer,3.3997168791095205,47.723101100139935,-122.5354037,2.5071067140452556,29.955517785518605,2.6198539069225233,,,,,,,,,,,,,
total,PS,2017,Winter,1.5793026934149814,47.723101100139935,-122.5354037,-0.921300294,4.851471598634277,-0.894425828,,,,,,,,,,,,,
total,PS,2018,Fall,2.4088332883615053,47.723101100139935,-122.5354037,-0.215585242,11.120878597931899,-0.250844784,,,,,,,,,,,,,
total,PS,2018,Spring,2.161934718217161,47.723101100139935,-122.5354037,-0.62512036,8.687830106,-0.711276855,,,,,,,,,,,,,
total,PS,2018,Summer,2.9756643428253717,47.723101100139935,-122.5354037,-0.130242939,19.602541799164786,-0.181007006,,,,,,,,,,,,,
total,PS,2018,Winter,1.675916598,47.723101100139935,-122.5354037,-0.524999478,5.343590919327531,-0.577439411,,,,,,,,,,,,,
total,PS,2019,Fall,2.4553600278301655,47.723101100139935,-122.5354037,0.326679156,11.650527343975412,0.2908498302723716,,,,,,,,,,,,,
total,PS,2019,Spring,2.352242964281865,47.723101100139935,-122.5354037,0.27380304794217836,10.509014878693735,0.19964884526635193,,,,,,,,,,,,,
total,PS,2019,Summer,2.999376712434432,47.723101100139935,-122.5354037,0.017233621914106635,20.072921758454136,-0.053751921,,,,,,,,,,,,,
total,PS,2019,Winter,1.9825979934945428,47.723101100139935,-122.5354037,0.7329777082104753,7.261484048201289,0.6579237325686554,,,,,,,,,,,,,
total,PS,2020,Fall,2.2968401162715644,47.723101100139935,-122.5354037,-1.520854228,9.942614940996982,-1.455905839,,,,,,,,,,,,,
total,PS,2020,Spring,1.9667376881014185,47.723101100139935,-122.5354037,-1.547136001,7.147221621261385,-1.481863061,,,,,,,,,,,,,
total,PS,2020,Summer,2.8819800042168655,47.723101100139935,-122.5354037,-0.71290272,17.849480458373705,-0.655274598,,,,,,,,,,,,,
total,PS,2020,Winter,1.6796864519775632,47.723101100139935,-122.5354037,-0.509535903,5.363773875380633,-0.564439062,,,,,,,,,,,,,
total,PS,2021,Fall,2.3313165339746647,47.723101100139935,-122.5354037,-1.119035099,10.291381703352712,-1.09920703,,,,,,,,,,,,,
total,PS,2021,Spring,1.9362075573644475,47.723101100139935,-122.5354037,-1.69134546,6.932310286104237,-1.589358061,,,,,,,,,,,,,
total,PS,2021,Summer,2.805804144516599,47.723101100139935,-122.5354037,-1.186670379,16.540271408564188,-1.009463815,,,,,,,,,,,,,
total,PS,2021,Winter,1.4560469551684807,47.723101100139935,-122.5354037,-1.426883315,4.288871476673945,-1.256810699,,,,,,,,,,,,,
total,PS,2022,Fall,2.3908510799722267,47.723101100139935,-122.5354037,-0.425166045,10.922686152809838,-0.453544744,,,,,,,,,,,,,
total,PS,2022,Spring,2.402143540940914,47.723101100139935,-122.5354037,0.5095090530907007,11.046730353084556,0.4686049954127573,,,,,,,,,,,,,
total,PS,2022,Summer,2.9629711489199133,47.723101100139935,-122.5354037,-0.209186909,19.35529416646536,-0.247896588,,,,,,,,,,,,,
total,PS,2022,Winter,1.6935261758099287,47.723101100139935,-122.5354037,-0.452766705,5.438524479216558,-0.51629032,,,,,,,,,,,,,
total,PS,2023,Fall,2.486348951490101,47.723101100139935,-122.5354037,0.6878518970843853,12.017220107833221,0.6658823336933894,,,,,,,,,,,,,
total,PS,2023,Spring,2.2589143885244503,47.723101100139935,-122.5354037,-0.16703566,9.572591300236537,-0.268734329,,,,,,,,,,,,,
total,PS,2023,Summer,2.9672335074052123,47.723101100139935,-122.5354037,-0.182677623,19.43796986659418,-0.225529769,,,,,,,,,,,,,
total,PS,2023,Winter,1.6760607749171113,47.723101100139935,-122.5354037,-0.524408077,5.3443614138393505,-0.576943116,,,,,,,,,,,,,
total,PS,2024,Winter,2.042936413625946,47.723101100139935,-122.5354037,0.9804800249146629,7.713125197234699,0.9488371422689273,,,,,,,,,,,,,
