"Site","Vial","Date","CW","CL","TL","Notes","outliers"
"FHL","033",2023-07-26,2.1,5,6.3,NA,2.34563142460781
"FHL","034",2023-07-26,2.3,4.7,6.4,NA,2.1507085042932
"FHL","035",2023-07-26,2.1,5,6.5,NA,2.23271868084347
"FHL","036",2023-07-26,2.4,5.4,7,NA,1.12617770776621
"FHL","037",2023-07-26,2.3,4.6,6,NA,2.44907037900044
"FHL","038",2023-07-26,2.1,4.5,5.8,NA,2.99059521991146
"FHL","039",2023-07-26,2.3,4.8,6.1,NA,2.24754123276116
"FHL","040",2023-07-26,2.4,5.7,6.8,NA,1.02148128999488
"FHL","041",2023-08-09,2.6,6.2,7.7,NA,0.849457869925393
"FHL","042",2023-08-09,2.1,4.8,6.2,NA,2.5471605708471
"FHL","043",2023-08-09,2.4,5.2,6.5,NA,1.55353234153418
"FHL","044",2023-08-09,2.6,5.6,7,NA,0.625029223440984
"FHL","045",2023-08-09,2.4,5.4,6.7,NA,1.29554682341272
"FHL","046",2023-08-09,2.3,5.3,6.4,NA,1.71549018122185
"FHL","047",2023-08-09,2.5,5.5,7,NA,0.875603465603597
"FHL","048",2023-08-09,2.2,5.3,6.6,NA,1.78061529244157
"FHL","049",2023-08-09,2.3,5,6.3,NA,1.9895557146397
"FHL","050",2023-08-09,2.3,5.4,6.8,NA,1.41712830651461
"FHL","051",2023-08-23,2.1,4.8,6.2,NA,2.5471605708471
"FHL","052",2023-08-23,2.4,5.1,6.7,NA,1.5131559849484
"FHL","053",2023-08-23,2,5,6.2,NA,2.58012565147404
"FHL","054",2023-08-23,2.1,5.3,6.2,NA,2.18447863495431
"FHL","055",2023-08-23,2.1,4.8,6.1,NA,2.60361694272927
"FHL","056",2023-08-23,2.1,5.4,6.9,NA,1.71674764460055
"FHL","057",2023-08-23,1.9,4.6,5.9,NA,3.21767817081884
"FHL","058",2023-08-23,2.1,4.9,6.2,NA,2.47462418366854
"MST","001",2023-07-06,3.1,5.3,7,NA,1.08875349277711
"MST","002",2023-07-06,3.2,5.9,6.9,NA,1.01783391586877
"MST","003",2023-07-06,2.7,4.9,6,NA,1.51930979752855
"MST","004",2023-07-06,3.2,6,7.5,NA,1.01562531458844
"MST","005",2023-07-06,3.5,5.3,6.6,NA,2.02673040024202
"MST","006",2023-07-06,3,5.7,7,NA,0.620570089078819
"MST","007",2023-07-08,3.2,5.9,7.7,NA,1.05600167117423
"MST","008",2023-07-08,3.1,5.9,7.2,NA,0.670426945238203
"MST","009",2023-07-08,2.9,5.8,7.1,NA,0.313539475034034
"MST","010",2023-07-08,2.4,5.1,7.1,NA,1.28733049741971
"MST","011",2023-07-08,2.3,5.1,6.8,NA,1.63473746805028
"MST","012",2023-07-08,2.9,5.1,7.2,NA,0.764837813401767
"MST","013",2023-07-08,2.8,5.5,7.2,NA,0.29665440970348
"MST","014",2023-07-08,2.9,5.3,6.7,NA,0.902046898455509
"MST","015",2023-07-08,2.7,5.7,7,NA,0.37445498127837
"MST","016",2023-07-08,2.8,5.9,8.1,NA,0.569675738766687
"MST","017",2023-07-08,1.9,4.8,6.6,NA,2.67741079328652
"MST","018",2023-07-08,2.8,5.3,7.2,NA,0.441727184060596
"MST","019",2023-07-08,2.9,5.8,7.2,NA,0.257083103151862
"MST","020",2023-07-08,2.8,6.1,7.2,NA,0.28138615464315
"MST","021",2023-07-08,2.5,5.8,7.1,NA,0.601537932185752
"MST","022",2023-07-08,2.7,6.1,6.8,NA,0.617172244339499
"MST","023",2023-07-08,2.6,5.7,7.2,NA,0.439580092498082
"MST","024",2023-07-08,2.7,5.4,6.7,NA,0.761433258460557
"MST","025",2023-07-08,2.7,5.5,6.9,NA,0.575984127517657
"MST","026",2023-07-08,2.7,5.5,6.4,NA,0.858265986928514
"MST","027",2023-07-08,2.7,5.9,7.3,NA,0.227985365876978
"MST","028",2023-07-08,2.6,4.8,6.2,NA,1.65697129592682
"MST","029",2023-07-08,2.8,5.8,7.1,NA,0.135501620049978
"MST","030",2023-07-08,2.3,5.2,6.8,NA,1.56220108087173
"MST","031",2023-07-08,2.7,5.5,7.1,NA,0.463071383753314
"MST","032",2023-07-08,2.7,6.8,7.7,NA,1.10663833801268
"MST","033",2023-07-08,2.9,6.2,8,NA,0.908866383404245
"MST","034",2023-07-08,2.5,5.7,7.4,NA,0.655785702787591
"MST","035",2023-07-08,3,6,8.3,NA,1.1112005796777
"MST","036",2023-07-08,3.5,6.2,7.4,NA,1.63835528201555
"MST","039",2023-07-10,2.5,5.5,6.9,"AW not CN",0.932059837485768
"MST","040",2023-07-10,2.8,5.7,7.4,"AW not CN",0.189749390651816
"MST","041",2023-07-10,2.7,5.9,7.7,"AW not CN",0.453810853405664
"MST","042",2023-07-10,2.7,5.9,8.2,"AW not CN",0.73609271281652
"MST","043",2023-07-10,2.1,4.8,6.3,"AW not CN",2.49070419896493
"MST","044",2023-07-10,2.5,5.1,7.4,"AW not CN",1.09100402585894
"MST","045",2023-07-10,2.5,5.2,7,"AW not CN",1.09321262713927
"MST","046",2023-07-10,2.7,5.4,6.7,"AW not CN",0.761433258460557
"MST","047",2023-07-10,2.8,5.3,6.5,"AW not CN",0.836921787235796
"MST","048",2023-07-10,2.8,5.3,6.3,"AW not CN",0.949834531000139
"MST","049",2023-07-10,2.3,4.5,6.5,"AW not CN",2.23932490676814
"MST","050",2023-07-10,2.8,5.5,6.4,"AW not CN",0.748305384760851
"MST","051",2023-07-10,2.3,4.9,5.4,"AW not CN",2.5701994487578
"MST","052",2023-07-10,2.6,5.8,6.3,"AW not CN",0.875151052259068
"MST","053",2023-07-10,2.4,5.1,5.8,"AW not CN",2.02126333188794
"MST","054",2023-07-10,2.3,5,6,"AW not CN",2.15892483028621
"MST","055",2023-07-10,2.6,5.2,5.8,"AW not CN",1.59265123474127
"MST","056",2023-07-10,2.8,5.5,8.4,"AW not CN",0.899385883830646
"MST","057",2023-07-10,3.1,5.6,7,NA,0.871144331241433
"MST","058",2023-07-10,3,6,7.2,NA,0.564925477432704
"MST","059",2023-07-10,3,5.1,7.2,NA,0.942875668385823
"MST","060",2023-07-10,3,5.6,8,NA,0.957099719091515
"MST","061",2023-07-10,2.4,6.1,8.2,NA,1.4152790521258
"MST","062",2023-07-10,3,5.7,8.2,NA,0.997476075677299
"MST","063",2023-07-10,2.8,6,7.4,NA,0.247017522770045
"MST","064",2023-07-10,2.9,6.1,7.1,NA,0.515880381509378
"MST","065",2023-07-10,3.2,5.5,7.4,NA,1.04697358494516
"MST","066",2023-07-10,2.9,6.2,7.8,NA,0.795953639639902
"MST","067",2023-07-17,2.6,5.9,6.2,NA,0.988875556259468
"MST","068",2023-07-17,2.7,5.9,7.2,NA,0.246273982453698
"MST","069",2023-07-17,2.8,5.8,6.7,NA,0.361327107578663
"MST","070",2023-07-17,2.9,5.5,6.5,NA,0.869886867862736
"MST","071",2023-07-17,2.3,5.2,6.1,NA,1.95739568404693
"MST","072",2023-07-17,2.7,5.2,6.3,NA,1.13233152034636
"MST","073",2023-07-17,2.8,5.2,6.4,NA,0.965914546296524
"MST","074",2023-07-17,2.6,5.2,6.1,NA,1.42328211909476
"MST","075",2023-07-17,2.6,5.1,6.5,NA,1.26999301874463
"MST","076",2023-07-17,2.8,4.9,6,NA,1.40934919536088
"MST","077",2023-07-17,2.5,5.1,6.5,NA,1.44803087372869
"MST","078",2023-07-17,2.6,5.6,6.9,NA,0.681485595323155
"MST","079",2023-07-17,2.7,5.3,6.5,NA,0.946882389403458
"MST","080",2023-07-17,2.9,6.1,7.5,NA,0.55404813681483
"MST","081",2023-07-17,2.9,5.4,6.7,NA,0.82951051127695
"MST","082",2023-07-17,2.7,5.4,6.8,NA,0.704976886578386
"MST","083",2023-07-17,2.6,5.4,6.9,NA,0.82655836968027
"MST","084",2023-07-17,2.8,5.8,7.5,NA,0.17366937535543
"MST","085",2023-07-17,2.6,5.4,6.8,NA,0.883014741562442
"MST","086",2023-07-17,2.6,5.3,6.3,NA,1.23783298815186
"MST","087",2023-07-17,2.5,5.2,7.1,NA,1.0367562552571
"MST","088",2023-07-17,2.7,5.8,7.1,NA,0.245462222217641
"MST","089",2023-07-17,2.5,5.8,6.9,NA,0.714450675950095
"MST","090",2023-07-17,2.6,5.7,6.8,NA,0.665405580026768
"MST","091",2023-07-17,2.3,5.2,6.3,NA,1.84448294028258
"MST","092",2023-07-17,2.4,5.3,6.7,NA,1.36808321059128
"MST","095",2023-07-22,2.5,5,6.2,NA,1.68993637655376
"MST","096",2023-07-22,2.6,5.7,6.3,NA,0.947687439437625
"MST","097",2023-07-22,2.7,5.7,6.9,NA,0.430911353160541
"MST","098",2023-07-22,2.7,5.2,6.8,NA,0.850049660935502
"MST","099",2023-07-22,2.5,5.1,6.5,NA,1.44803087372869
"MST","100",2023-07-22,2.4,4.8,6.4,NA,1.90013426213059
"NHB","001",2023-04-26,3.99,7.95,9.78,NA,5.12378919785787
"NHB","002",2023-04-26,3.94,7.86,9.75,NA,4.95255061034049
"NHB","003",2023-04-26,3.85,7.11,9,NA,3.82487084789937
"NHB","004",2023-04-26,3.35,7.5,9.63,NA,3.57324862583314
"NHB","005",2023-04-26,3.23,7.15,9.16,NA,2.84038089688112
"NHB","006",2023-04-26,3.4,6.84,9.24,NA,2.96334754760622
"NHB","007",2023-04-26,3.26,7.09,8.81,NA,2.6526731194816
"NHB","008",2023-04-26,3.62,7.27,8.98,NA,3.5201507265453
"NHB","009",2023-05-03,3.64,7.09,9.37,NA,3.64537265096117
"NHB","010",2023-05-03,3.61,7.56,9.36,NA,3.92723667701696
"NHB","011",2023-05-03,3.38,6.85,8.64,NA,2.59625538403424
"NHB","012",2023-05-03,3.32,7,8.8,NA,2.68856744682311
"NHB","013",2023-05-03,3.27,6.72,8.57,NA,2.26659697990213
"NHB","014",2023-05-03,3.49,6.85,8.32,NA,2.61143663449375
"NHB","015",2023-05-10,3.5,7.59,9.78,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",3.99027271459318
"NHB","016",2023-05-10,3.5,6.85,8.43,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",2.69134242906254
"NHB","017",2023-05-10,3.25,6.63,8.4,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",2.06973082824492
"NHB","018",2023-05-10,3.24,6.52,8.81,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",2.20360814156701
"NHB","019",2023-05-10,3.61,7.32,8.97,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",3.53296949744795
"NHB","020",2023-05-10,3.54,7.35,9.35,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",3.64463812826493
"NHB","021",2023-05-10,3.45,6.45,8.63,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",2.42509069662063
"NHB","022",2023-05-10,3.18,6.81,7.99,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",1.84419870196059
"NHB","023",2023-05-10,3.54,7.18,8.95,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",3.2955007825327
"NHB","024",2023-05-10,3.85,7.85,9.71,"Approximately 100 megalopae in trap. Two vials labeled 23, changed one to 22.",4.76248035338411
"NHB","025",2023-05-17,3.31,6,7.98,NA,1.48245754010532
"NHB","026",2023-05-17,3.25,5.8,7.25,NA,0.851987409654972
"NHB","027",2023-05-17,3.67,6.58,8.32,NA,2.73605652808294
"NHB","028",2023-05-17,3.93,6.15,8.05,NA,2.73461628209183
"NHB","029",2023-05-17,3.84,6.12,8.12,NA,2.59214075677013
"NHB","030",2023-05-17,3.91,6.4,8.3,NA,3.02149060874684
"NHB","031",2023-05-24,4.06,5.52,7.32,"Training LK, AC out next week. Vial 31 actively molting.",2.51842676286659
"NHB","032",2023-05-24,3.08,6.65,8.44,"Training LK, AC out next week. Vial 31 actively molting.",1.80415630096061
"NHB","033",2023-05-24,3.03,6.22,7.49,"Training LK, AC out next week. Vial 31 actively molting.",0.866895375720154
"NHB","034",2023-05-24,3.12,6.45,8.42,"Training LK, AC out next week. Vial 31 actively molting.",1.71900739422068
"NHB","035",2023-05-24,3.14,6.38,8.09,"Training LK, AC out next week. Vial 31 actively molting.",1.51753346698134
"NHB","036",2023-05-24,2.8,6.52,8.06,"Training LK, AC out next week. Vial 31 actively molting.",0.996818790520877
"NHB","037",2023-05-24,3.21,6.63,8.09,"Training LK, AC out next week. Vial 31 actively molting.",1.82350093341657
"NHB","038",2023-05-24,3.03,5.94,6.45,"Training LK, AC out next week. Vial 31 actively molting.",0.998237790737072
"NHB","039",2023-06-14,4.45,8.25,8.65,"AC out, vial 39 and 40 molting",5.52241549005166
"NHB","040",2023-06-14,4.05,7.26,6.68,"AC out, vial 39 and 40 molting",3.64185456700241
"NHB","041",2023-06-14,2.9,6.02,7.75,"AC out, vial 39 and 40 molting",0.637159956777412
"NHB","042",2023-06-21,3.15,6.23,7.95,NA,1.34749375107687
"NHB","043",2023-06-21,3.16,6.11,8.51,NA,1.59440955450116
"NHB","044",2023-06-21,2.98,6.39,7.37,NA,0.833440660173069
"NHB","045",2023-06-21,3.23,6.57,8.3,NA,1.93414505305881
"NHB","046",2023-06-21,3.16,6.43,8.05,NA,1.56682668281456
"NHB","047",2023-06-21,2.93,5.99,8.25,NA,0.951092256529919
"NHB","048",2023-06-21,2.87,5.82,7.64,NA,0.376573816854691
"NHB","049",2023-06-21,2.84,5.94,7.74,NA,0.466662496855916
"NHB","050",2023-06-21,2.84,5.85,7.49,NA,0.260238818689784
"NHB","051",2023-06-21,2.97,5.79,7.73,NA,0.613437022875176
"PTW","001",2023-04-24,3.5,6.8,8.9,NA,2.92041918331947
"PTW","002",2023-04-24,3.6,7,8.9,NA,3.24352981266064
"PTW","003",2023-04-24,3.4,6.9,8.7,NA,2.70200497174963
"PTW","004",2023-04-24,3.7,7.1,8.8,NA,3.43764768294108
"PTW","005",2023-04-24,3.4,7.4,9.5,NA,3.51633788269979
"PTW","006",2023-04-24,3.7,7.5,9,NA,3.84070597541966
"PTW","007",2023-04-24,3.2,7.4,9.1,NA,2.93443668520299
"PTW","008",2023-04-24,3.6,7.1,9.1,NA,3.42897894360354
"PTW","009",2023-04-28,3.7,7.2,9.4,NA,3.84892230141267
"PTW","010",2023-04-28,3.6,7.1,9.1,NA,3.42897894360354
"PTW","011",2023-05-01,3.5,7.7,9.4,NA,3.85552852733735
"PTW","012",2023-05-01,3.6,7.3,9.4,NA,3.74342083360717
"PTW","013",2023-05-01,3.4,7.4,9.3,NA,3.40342513893545
"PTW","014",2023-05-01,3.5,7.1,8.9,NA,3.13802834485514
"PTW","015",2023-05-01,3.6,7,8.8,NA,3.18707344077847
"PTW","016",2023-05-01,3.5,7.1,8.8,NA,3.08157197297297
"PTW","017",2023-05-01,3.4,7,9,NA,2.9439104745747
"PTW","018",2023-05-01,3.7,7.1,9.3,NA,3.71992954235194
"PTW","019",2023-05-01,3.5,7,8.9,NA,3.06549195767659
"PTW","020",2023-05-01,3.3,7.2,8.8,NA,2.79803265018342
"PTW","021",2023-05-08,3.3,7.5,8.6,NA,2.90272906795475
"PTW","023",2023-05-08,3.2,6.5,8.7,NA,2.05578371306729
"PTW","024",2023-05-08,3,6.7,8.3,NA,1.6189552899276
"PTW","025",2023-05-08,3.5,7.6,9.4,NA,3.78299214015879
"PTW","026",2023-05-08,3.2,6.4,8.5,NA,1.87033458212439
"PTW","027",2023-05-08,3.6,6.9,9,NA,3.22744979736425
"PTW","028",2023-05-08,3.5,7.3,9.5,NA,3.62183935050529
"PTW","029",2023-05-08,3.4,7.5,9,NA,3.30659241046749
"PTW","030",2023-05-08,3.4,7.4,9,NA,3.23405602328893
"PTW","031",2023-05-08,3.2,6.7,8.6,NA,2.14440011554223
"PTW","032",2023-05-15,3.3,7.1,9.2,NA,2.95132175053354
"PTW","033",2023-05-19,3.3,6.6,7.9,NA,1.85470698017253
"PTW","034",2023-05-19,3.2,7.1,8.9,NA,2.60391477990298
"PTW","035",2023-05-19,3.5,7.1,8.9,NA,3.13802834485514
"PTW","036",2023-05-19,3.5,7,9.4,NA,3.34777381708744
"PTW","037",2023-05-19,3.3,6.5,8.6,NA,2.17736519616917
"PTW","038",2023-05-19,3.4,6.7,9.7,NA,3.12149591621423
"PTW","039",2023-05-19,3.6,7.6,9,NA,3.73520450761416
"PTW","040",2023-05-19,3.5,7.2,9,NA,3.26702110391587
"PTW","041",2023-05-19,3.5,7.6,9,NA,3.5571666526301
"PTW","042",2023-05-22,3.3,6.7,9,NA,2.54826345805497
"PTW","043",2023-05-22,3.2,6.7,8.9,NA,2.31376923118874
"PTW","044",2023-05-22,3.2,6.8,8.3,NA,2.04756738707427
"PTW","045",2023-05-22,3.2,6.6,8.8,NA,2.18477647212802
"PTW","046",2023-05-22,3.1,7.5,8.6,NA,2.54665335798664
"PTW","047",2023-05-22,3.1,6,7.5,NA,0.837587459604384
"PTW","048",2023-05-22,3,6.5,9,NA,1.86907711874569
"PTW","049",2023-05-23,2.9,5,6,NA,1.51485066316638
"PTW","050",2023-05-23,3.3,6.9,8.3,NA,2.29814162923689
"PTW","051",2023-05-23,3.3,6.8,8.5,NA,2.33851798582267
"PTW","052",2023-05-29,3.2,6.9,8.9,NA,2.45884200554586
"PTW","053",2023-05-29,3.3,6.8,8.4,NA,2.2820616139405
"PTW","054",2023-05-29,2.9,5.9,8,NA,0.691257221868571
"PTW","055",2023-05-29,3.2,6.9,9.2,NA,2.62821112119237
"PTW","056",2023-05-29,3.4,6.9,8.8,NA,2.7584613436318
"PTW","057",2023-05-29,3.3,7.1,8.3,NA,2.443214403594
"PTW","058",2023-05-29,3,6.1,7.7,NA,0.844998735563228
"PTW","059",2023-05-29,3.3,7,8.5,NA,2.48359076017979
"PTW","060",2023-05-29,3.1,6.6,8.3,NA,1.7244567577331
"PTW","061",2023-05-29,3,6.7,8.6,NA,1.78832440557412
"PTW","062",2023-06-09,3,5.9,8.3,NA,1.03866419249914
"PTW","063",2023-06-09,3.4,7.4,8.5,NA,2.95177416387808
"PTW","064",2023-06-09,3,6.4,8.3,NA,1.40134612839193
"PTW","065",2023-06-09,3,5.9,8,NA,0.869295076852627
"PTW","066",2023-06-09,2.9,5.8,7.3,NA,0.238794486575143
"PTW","067",2023-06-09,2.9,6,6.9,NA,0.556256738095163
"PTW","068",2023-06-09,2.8,5.5,6.9,NA,0.466023525349994
"PTW","069",2023-06-15,2.6,5.5,7.5,NA,0.679276994042822
"PTW","070",2023-06-15,3,6.4,7.6,NA,1.00615152521673
"PTW","071",2023-06-15,3,6.2,7.8,NA,0.973991494623958
"PTW","072",2023-06-15,3.4,7,8.9,NA,2.88745410269253
"PTW","074",2023-06-15,2.9,6.7,8.6,NA,1.61028655059006
"PTW","075",2023-06-15,3,6.6,7.9,NA,1.32059341522036
"PTW","076",2023-06-15,3,6.6,8.5,NA,1.65933164651339
"PTW","077",2023-06-15,2.6,5.9,7.2,NA,0.424311837437754
"PTW","078",2023-06-15,2.7,5.1,6.8,NA,0.92258604811406
"PTW","079",2023-06-19,2.5,4.8,6.4,NA,1.72209640714653
"PTW","080",2023-06-19,3,6.1,7.7,NA,0.844998735563228
"PTW","081",2023-06-19,2.7,5.3,7.3,NA,0.533399169651539
"PTW","082",2023-06-19,2.7,5.6,6.9,NA,0.503447740339099
"PTW","083",2023-06-19,2.9,5.5,7.6,NA,0.62577276375733
"PTW","084",2023-06-19,2.5,5.4,7,NA,0.948139852782155
"PTW","085",2023-06-19,2.6,5.2,6.7,NA,1.08454388780173
"PTW","086",2023-06-19,2.4,4.9,6.6,NA,1.71468513118769
"PTW","087",2023-06-19,2.5,5.3,7.4,NA,0.945931251501822
"PTW","088",2023-06-19,2.7,5.7,7.1,NA,0.317998609396198
"PTW","089",2023-06-26,3.9,5.6,6.8,NA,2.40835991487822
"PTW","090",2023-06-26,4.1,6.1,7.4,NA,2.63404602474133
"PTW","091",2023-06-26,4.2,5.2,6.8,NA,3.23261902854462
"PTW","092",2023-06-26,3.9,7.1,8.5,NA,3.62435427726268
"PTW","093",2023-06-26,3.5,6.2,7.3,NA,1.58189891013338
"PTW","094",2023-06-26,3.9,6.1,7.3,NA,2.22151394289104
"PTW","095",2023-06-26,3.5,6.4,7.7,NA,1.95279717201918
"PTW","096",2023-06-26,3.4,5.7,6.8,NA,1.44563425277938
"PTW","097",2023-06-26,3.6,6.8,7.6,NA,2.3645242038353
"PTW","098",2023-06-26,3.2,5.7,7,NA,0.976645799046931
"PTW","099",2023-07-05,3,6,7.9,NA,0.885375092149014
"PTW","100",2023-07-05,2.7,6.7,7.5,NA,0.921189207069784
"PTW","101",2023-07-05,2.3,5.8,7,NA,1.01407001403604
"PTW","102",2023-07-05,2.6,5.4,7.1,NA,0.713645625915928
"PTW","103",2023-07-05,2.5,5.4,6.6,NA,1.17396534031084
"PTW","104",2023-07-05,2.4,5.3,6.7,NA,1.36808321059128
"PTW","105",2023-07-05,2.5,5.5,6.8,NA,0.98851620936794
"PTW","106",2023-07-05,2.5,5.4,7,NA,0.948139852782155
"PTW","107",2023-07-05,2.4,5.5,6.7,NA,1.22301043623417
"PTW","108",2023-07-05,2.3,5.7,6.6,NA,1.31243188874328
"PTW","109",2023-07-11,2.9,6.2,8.1,NA,0.965322755286416
"PTW","110",2023-07-11,2.7,6.3,8.1,NA,0.96978188964858
"PTW","111",2023-07-11,2.7,5.4,6.9,NA,0.648520514696214
"PTW","112",2023-07-11,2.3,4.7,6.3,NA,2.20716487617537
"PTW","113",2023-07-11,2.5,5.2,6.6,NA,1.31903811466796
"PTW","114",2023-07-11,2.6,5.9,7,NA,0.537224581202096
"PTW","115",2023-07-11,2.3,5,6.5,NA,1.87664297087536
"PTW","116",2023-07-11,2.8,6.9,8,NA,1.23858323867009
"PTW","117",2023-07-11,2.6,5.8,6.9,NA,0.536412820966039
"PTW","118",2023-07-11,2.7,5.8,7.7,NA,0.396542721287435
"PTW","119",2023-08-01,2.7,5.9,7.1,NA,0.302730354335869
"PTW","120",2023-08-01,2.2,5,6.5,NA,2.05468082585941
"PTW","121",2023-08-02,2.6,5.5,6.5,NA,0.979847470030398
"PTW","123",2023-08-02,2.3,5.4,6.5,NA,1.58649742216112
"PTW","123",2023-08-11,2.5,5.9,7,NA,0.715262436186152
"PTW","140",2023-07-27,2.4,5,6.5,NA,1.6986051158913
"PTW","141",2023-07-21,2.9,5.7,7.6,NA,0.480699989400215
"PTW","142",2023-07-21,2.5,5.4,6.8,NA,1.0610525965465
"PTW","143",2023-07-21,2.6,5.2,7.1,NA,0.858718400273043
"PTW","144",2023-07-21,3.1,6.4,8.5,NA,1.69229672714033
"PTW","145",2023-07-20,2.6,5.5,7.1,NA,0.64110923873737
"PTW","146",2023-07-20,2.7,5.2,7.1,NA,0.680680545288988
"PTW","147",2023-07-20,2.5,5.4,7,NA,0.948139852782155
"PTW","148",2023-07-20,2.8,5.7,7.7,NA,0.35911850629833
"PTW","149",2023-07-20,2.8,5.8,7.7,NA,0.286582119119773
"PTW","150",2023-07-20,3,6,7.6,NA,0.716005976502499
"SMS","001",2023-06-05,2.5,5.4,6.9,NA,1.00459622466433
"SMS","002",2023-06-05,2.4,5.2,6.6,NA,1.49707596965201
"SMS","003",2023-06-12,2.4,5.4,6.2,NA,1.57782868282358
"SMS","004",2023-06-12,2.7,5.5,7.1,NA,0.463071383753314
"SMS","005",2023-06-12,2.6,6.1,7.4,NA,0.607552367100321
"SMS","006",2023-06-12,2.3,5.8,7.2,NA,0.901157270271693
"SMS","007",2023-06-12,2.5,5.5,7.2,NA,0.762690721839254
"SMS","008",2023-06-12,2.2,5.3,6.2,NA,2.00644077997025
"SMS","019",2023-06-26,2.6,5.8,7.4,NA,0.405211460624977
"SMS","020",2023-06-26,2.4,5.7,7,NA,0.908568546230537
"SMS","021",2023-06-26,2.5,5.3,6.8,NA,1.13358898372506
"SMS","022",2023-06-26,2.7,5.8,7.2,NA,0.189005850335469
"SMS","023",2023-06-26,2.5,5.3,6.7,NA,1.19004535560723
"SMS","024",2023-06-26,2.3,5.5,7,NA,1.23167917557171
"SMS","025",2023-06-26,2.3,5.2,6.7,NA,1.6186574527539
"SMS","026",2023-06-26,2.7,5.5,7,NA,0.519527755635485
"SMS","027",2023-06-26,2.5,6,7.2,NA,0.674886079600367
"SMS","028",2023-06-26,2.8,5.7,7.1,NA,0.208038007228536
"SMS","029",2023-07-03,2.2,5.3,7.1,NA,1.49833343303071
"SMS","030",2023-07-03,2.4,5.4,7,NA,1.12617770776621
"SMS","031",2023-07-03,2.3,5.3,6.8,NA,1.48966469369317
"SMS","032",2023-07-03,2.4,5.3,6.5,NA,1.48099595435563
"SMS","033",2023-07-03,2.5,5.6,7,NA,0.80306707842504
"SMS","034",2023-07-03,2.3,5,6.5,NA,1.87664297087536
"SMS","035",2023-07-03,2,4.8,6.2,NA,2.72519842583115
"SMS","036",2023-07-03,2.3,5.3,6.7,NA,1.54612106557534
"SMS","037",2023-07-03,2.4,5.5,6.9,NA,1.11009769246982
"SMS","038",2023-07-03,2.3,5.4,6.2,NA,1.75586653780764
"SMS","039",2023-07-10,2.3,5.3,7,NA,1.37675194992882
"SMS","040",2023-07-10,2.2,4.8,6.2,NA,2.36912271586304
"SMS","041",2023-07-10,2.1,5.3,6.7,NA,1.90219677554345
"SMS","042",2023-07-10,2.2,5.6,6.7,NA,1.50654975902372
"SMS","043",2023-07-10,2.3,5.7,7.1,NA,1.03015002933242
"SMS","044",2023-07-10,2.5,5.8,7.3,NA,0.526792943726861
"SMS","045",2023-07-10,2.1,5,6.8,NA,2.06334956519695
"SMS","046",2023-07-10,2.4,5.2,6.7,NA,1.44061959776984
"SMS","047",2023-07-10,2.2,5.1,6.7,NA,1.86923169491651
"SMS","048",2023-07-10,2.3,5.8,7,NA,1.01407001403604
"SMS","049",2023-07-17,2.1,5.2,6.7,NA,1.97473316272201
"SMS","050",2023-07-17,1.9,5,6.2,NA,2.75816350645809
"SMS","051",2023-07-17,2.1,5.1,6.4,NA,2.21663866554708
"SMS","052",2023-07-17,2.6,5.7,6.9,NA,0.608949208144597
"SMS","053",2023-07-17,2.4,5.4,6.7,NA,1.29554682341272
"SMS","054",2023-07-17,2.3,5.4,7,NA,1.30421556275027
"SMS","055",2023-07-17,2.1,4.8,6.2,NA,2.5471605708471
"SMS","056",2023-07-17,2.4,5.2,6.5,NA,1.55353234153418
"SMS","057",2023-07-17,2.3,5.4,6.7,NA,1.47358467839678
"SMS","058",2023-07-17,2.2,5.3,7,NA,1.55478980491288
"SMS","059",2023-07-24,2.5,5.1,7.1,NA,1.10929264243566
"SMS","060",2023-07-24,2.4,5.1,6.6,NA,1.56961235683057
"SMS","061",2023-07-24,2.5,5.6,6.9,NA,0.859523450307211
"SMS","062",2023-07-24,2.1,4.9,6.1,NA,2.53108055555071
"SMS","063",2023-07-24,2.3,4.9,6.6,NA,1.89272298617174
"SMS","064",2023-07-24,2.4,5.5,6.8,NA,1.166554064352
"SMS","065",2023-07-24,2.3,5.5,7.2,NA,1.11876643180737
"SMS","066",2023-07-24,2.3,5.3,6.5,NA,1.65903380933968
"SMS","067",2023-07-24,2.3,5.1,6.3,NA,1.91701932746114
"SMS","068",2023-07-24,2.4,5.5,6.9,NA,1.11009769246982
"SMS","069",2023-07-31,2.5,5.7,7,NA,0.730530691246481
"SMS","070",2023-07-31,1.9,5.1,6,NA,2.79853986304388
"SMS","071",2023-07-31,2.1,4.9,6,NA,2.58753692743288
"SMS","072",2023-07-31,2.3,5,6.4,NA,1.93309934275753
"SMS","073",2023-07-31,2.2,5,6.1,NA,2.2805063133881
"SMS","074",2023-07-31,2.5,5.7,7,NA,0.730530691246481
